District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
9,5,2006,4,500.0,31.292192,2.6999998,1.0
9,6,2006,2,23900.0,26.578186,170.52501,0.5774058577405857
9,8,2006,2,5100.0,26.578186,170.52501,0.4117647058823529
9,9,2006,2,10500.0,26.578186,170.52501,0.2761904761904761
9,10,2006,2,1400.0,26.578186,170.52501,0.5
9,10,2006,3,100.0,24.462997,12.599998,1.0
9,11,2006,2,3100.0,26.578186,170.52501,0.8709677419354839
9,13,2006,2,100.0,26.578186,170.52501,1.0
9,14,2006,2,8600.0,26.578186,170.52501,0.6395348837209304
9,15,2006,2,10900.0,26.578186,170.52501,0.4770642201834862
10,1,2006,2,200.0,27.166016,384.6,1.5
10,2,2006,3,3300.0,24.990623,11.25,0.4545454545454545
10,4,2006,3,7100.0,24.990623,11.25,0.5633802816901409
10,5,2006,2,2200.0,27.166016,384.6,1.6363636363636365
10,5,2006,3,400.0,24.990623,11.25,2.5
10,6,2006,2,100.0,27.166016,384.6,1.0
10,7,2006,3,900.0,24.990623,11.25,0.4444444444444444
10,8,2006,2,140000.0,27.166016,384.6,1.4721428571428572
10,8,2006,4,3000.0,31.806814,47.25,1.7333333333333334
10,9,2006,2,700.0000000000001,27.166016,384.6,0.1428571428571428
10,9,2006,3,2600.0,24.990623,11.25,0.2692307692307693
10,10,2006,2,200.0,27.166016,384.6,0.5
10,10,2006,3,100.0,24.990623,11.25,1.0
10,11,2006,2,3400.0,27.166016,384.6,1.2352941176470589
10,14,2006,2,2100.0,27.166016,384.6,0.5714285714285714
10,15,2006,2,200.0,27.166016,384.6,0.5
11,2,2006,3,4200.0,22.862143,14.725,0.4761904761904761
11,5,2006,2,100.0,27.26317,344.75,2.0
11,6,2006,2,100.0,27.26317,344.75,1.0
11,7,2006,3,200.0,22.862143,14.725,0.5
11,8,2006,2,187000.0,27.26317,344.75,1.118716577540107
11,8,2006,4,10700.0,31.91914,19.0,2.0
11,9,2006,2,1200.0,27.26317,344.75,0.1666666666666666
11,14,2006,2,5100.0,27.26317,344.75,0.568627450980392
11,15,2006,2,300.0,27.26317,344.75,0.6666666666666666
12,1,2006,2,61900.0,25.923004,220.75,2.0823909531502425
12,2,2006,3,39100.0,23.975931,16.574999,0.7851662404092071
12,3,2006,4,9700.0,32.146286,17.35,1.092783505154639
12,4,2006,2,52200.0,25.923004,220.75,1.021072796934866
12,4,2006,3,20900.0,23.975931,16.574999,0.5645933014354066
12,5,2006,2,500.0,25.923004,220.75,1.0
12,5,2006,3,300.0,23.975931,16.574999,2.333333333333334
12,5,2006,4,700.0000000000001,32.146286,17.35,1.2857142857142856
12,6,2006,2,20900.0,25.923004,220.75,0.3636363636363636
12,7,2006,3,100.0,23.975931,16.574999,0.0
12,8,2006,2,4300.0,25.923004,220.75,0.4651162790697674
12,9,2006,2,1100.0,25.923004,220.75,0.1818181818181818
12,10,2006,2,200.0,25.923004,220.75,1.0
12,11,2006,2,131100.0,25.923004,220.75,0.8672768878718535
12,13,2006,2,500.0,25.923004,220.75,0.4
12,13,2006,3,11399.999999999998,23.975931,16.574999,0.6140350877192984
12,13,2006,4,400.0,32.146286,17.35,0.75
12,14,2006,2,26000.0,25.923004,220.75,1.1384615384615384
12,15,2006,2,18500.0,25.923004,220.75,0.4108108108108108
13,1,2006,2,420500.0,27.170338,274.0,1.9124851367419733
13,2,2006,3,59000.0,24.65717,6.35,0.9627118644067796
13,3,2006,2,3300.0,27.170338,274.0,0.9090909090909092
13,3,2006,4,2300.0,32.849236,2.1,1.608695652173913
13,4,2006,2,129500.0,27.170338,274.0,1.8996138996139
13,4,2006,3,34100.0,24.65717,6.35,1.469208211143695
13,5,2006,3,4400.0,24.65717,6.35,1.818181818181818
13,5,2006,4,2400.0,32.849236,2.1,1.5833333333333333
13,6,2006,2,39300.0,27.170338,274.0,0.4910941475826972
13,7,2006,3,200.0,24.65717,6.35,1.0
13,8,2006,2,100.0,27.170338,274.0,1.0
13,9,2006,2,26400.0,27.170338,274.0,0.3712121212121212
13,10,2006,2,200.0,27.170338,274.0,0.5
13,11,2006,2,27100.0,27.170338,274.0,1.8929889298892988
13,13,2006,2,1200.0,27.170338,274.0,0.5
13,13,2006,3,1000.0,24.65717,6.35,0.5
13,13,2006,4,700.0000000000001,32.849236,2.1,1.0
13,14,2006,2,31100.0,27.170338,274.0,0.7652733118971061
13,15,2006,2,56500.0,27.170338,274.0,0.5292035398230088
14,1,2006,2,233300.0,25.585781,231.1,2.206172310330047
14,2,2006,3,18700.0,23.576628,9.9,0.8342245989304813
14,3,2006,2,1200.0,25.585781,231.1,0.6666666666666666
14,3,2006,4,700.0000000000001,31.916988,10.099999,0.857142857142857
14,4,2006,2,13700.0,25.585781,231.1,1.3284671532846717
14,4,2006,3,165300.0,23.576628,9.9,1.0411373260738053
14,5,2006,2,63900.0,25.585781,231.1,2.1862284820031297
14,5,2006,3,3400.0,23.576628,9.9,2.088235294117647
14,5,2006,4,400.0,31.916988,10.099999,0.25
14,6,2006,2,41399.99999999999,25.585781,231.1,0.4855072463768116
14,7,2006,3,400.0,23.576628,9.9,0.25
14,9,2006,2,3500.0,25.585781,231.1,0.2
14,10,2006,2,2600.0,25.585781,231.1,0.3076923076923077
14,11,2006,2,30600.0,25.585781,231.1,1.2026143790849673
14,13,2006,2,5200.0,25.585781,231.1,0.5384615384615385
14,13,2006,3,8200.0,23.576628,9.9,0.4634146341463415
14,13,2006,4,100.0,31.916988,10.099999,1.0
14,14,2006,2,55400.0,25.585781,231.1,0.8772563176895308
14,15,2006,2,18900.0,25.585781,231.1,0.5026455026455027
15,1,2006,2,100.0,23.453793,210.925,2.0
15,2,2006,3,8900.0,24.874468,1.325,0.7528089887640449
15,3,2006,2,59100.0,23.453793,210.925,0.9966159052453468
15,4,2006,2,9100.0,23.453793,210.925,1.0769230769230769
15,4,2006,3,11900.0,24.874468,1.325,1.411764705882353
15,5,2006,2,3000.0,23.453793,210.925,0.6
15,5,2006,3,6200.0,24.874468,1.325,2.225806451612903
15,5,2006,4,2200.0,27.7859,116.850006,2.0454545454545454
15,6,2006,2,2800.0000000000005,23.453793,210.925,0.4999999999999999
15,9,2006,2,100.0,23.453793,210.925,1.0
15,10,2006,2,2800.0,23.453793,210.925,0.5
15,10,2006,3,100.0,24.874468,1.325,0.0
15,11,2006,2,57900.0,23.453793,210.925,1.4317789291882554
15,13,2006,2,200.0,23.453793,210.925,0.5
15,13,2006,3,200.0,24.874468,1.325,0.5
15,13,2006,4,700.0000000000001,27.7859,116.850006,1.4285714285714284
15,14,2006,2,2800.0000000000005,23.453793,210.925,0.4999999999999999
15,15,2006,2,3000.0,23.453793,210.925,0.6333333333333333
16,1,2006,2,2600.0,24.915756,203.15,0.9615384615384616
16,2,2006,3,50999.99999999999,23.556871,12.299999,0.6411764705882353
16,3,2006,2,10400.0,24.915756,203.15,0.5192307692307693
16,3,2006,4,800.0,31.240208,30.15,0.5
16,4,2006,2,138400.0,24.915756,203.15,1.307080924855491
16,4,2006,3,31900.0,23.556871,12.299999,0.7398119122257053
16,5,2006,2,3800.0,24.915756,203.15,0.9473684210526316
16,5,2006,3,700.0000000000001,23.556871,12.299999,2.4285714285714284
16,5,2006,4,400.0,31.240208,30.15,1.25
16,6,2006,2,24100.0,24.915756,203.15,0.1037344398340249
16,7,2006,3,700.0000000000001,23.556871,12.299999,0.2857142857142856
16,8,2006,2,15900.0,24.915756,203.15,0.4150943396226415
16,9,2006,2,6900.0,24.915756,203.15,0.1159420289855072
16,10,2006,2,300.0,24.915756,203.15,1.0
16,10,2006,3,500.0,23.556871,12.299999,0.6
16,11,2006,2,155400.0,24.915756,203.15,0.2786357786357786
16,13,2006,2,12700.0,24.915756,203.15,0.4094488188976378
16,13,2006,3,59400.0,23.556871,12.299999,0.5303030303030303
16,13,2006,4,700.0000000000001,31.240208,30.15,0.5714285714285713
16,14,2006,2,66300.0,24.915756,203.15,0.4796380090497738
16,15,2006,2,60000.0,24.915756,203.15,0.13
17,1,2006,2,67500.0,27.588823,236.95,1.2444444444444445
17,2,2006,3,66500.0,23.656494,12.625,0.5984962406015037
17,3,2006,2,6100.0,27.588823,236.95,0.9508196721311474
17,3,2006,4,600.0,33.11306,19.7,1.166666666666667
17,4,2006,2,33000.0,27.588823,236.95,1.0424242424242425
17,4,2006,3,4100.0,23.656494,12.625,0.5365853658536586
17,5,2006,2,400.0,27.588823,236.95,1.7500000000000002
17,6,2006,2,1700.0,27.588823,236.95,0.4705882352941176
17,7,2006,3,800.0,23.656494,12.625,0.375
17,8,2006,2,46000.0,27.588823,236.95,1.5021739130434784
17,8,2006,4,800.0,33.11306,19.7,1.875
17,9,2006,2,100.0,27.588823,236.95,1.0
17,10,2006,2,600.0,27.588823,236.95,0.5
17,11,2006,2,263500.0,27.588823,236.95,1.315370018975332
17,13,2006,3,4400.0,23.656494,12.625,0.5681818181818182
17,13,2006,4,1000.0,33.11306,19.7,1.0
17,14,2006,2,52900.0,27.588823,236.95,0.6332703213610587
17,15,2006,2,1500.0,27.588823,236.95,0.6
18,1,2006,2,215700.0,26.801945,218.67499,0.5999072786277236
18,2,2006,3,58600.0,24.763111,16.05,0.5802047781569966
18,3,2006,2,400.0,26.801945,218.67499,0.5
18,3,2006,4,9100.0,32.739143,27.350002,1.2087912087912087
18,4,2006,2,170100.00000000003,26.801945,218.67499,0.9529688418577306
18,4,2006,3,31700.0,24.763111,16.05,0.861198738170347
18,5,2006,2,300.0,26.801945,218.67499,1.0
18,5,2006,3,800.0,24.763111,16.05,2.375
18,5,2006,4,100.0,32.739143,27.350002,1.0
18,6,2006,2,33900.0,26.801945,218.67499,0.2448377581120944
18,7,2006,3,1500.0,24.763111,16.05,0.2
18,8,2006,2,15600.0,26.801945,218.67499,0.6025641025641025
18,9,2006,2,5500.000000000001,26.801945,218.67499,0.1636363636363636
18,9,2006,3,600.0,24.763111,16.05,0.3333333333333333
18,10,2006,2,600.0,26.801945,218.67499,0.5
18,10,2006,3,200.0,24.763111,16.05,0.5
18,11,2006,2,169100.0,26.801945,218.67499,0.7019515079834417
18,13,2006,2,6700.0,26.801945,218.67499,0.5373134328358209
18,13,2006,3,17300.0,24.763111,16.05,0.6069364161849711
18,13,2006,4,2200.0,32.739143,27.350002,0.7727272727272727
18,14,2006,2,54900.0,26.801945,218.67499,0.7030965391621129
18,15,2006,2,54000.0,26.801945,218.67499,0.2666666666666666
19,1,2006,2,34700.0,26.755655,174.025,0.9020172910662824
19,2,2006,3,17800.0,24.111433,4.3500004,0.6910112359550562
19,3,2006,2,9900.0,26.755655,174.025,0.797979797979798
19,3,2006,4,8900.0,31.354061,2.8000002,1.6179775280898876
19,4,2006,2,28200.0,26.755655,174.025,0.9680851063829788
19,4,2006,3,31400.0,24.111433,4.3500004,0.805732484076433
19,5,2006,2,24600.0,26.755655,174.025,1.2317073170731707
19,5,2006,3,500.0,24.111433,4.3500004,1.8
19,5,2006,4,400.0,31.354061,2.8000002,1.25
19,6,2006,2,16700.0,26.755655,174.025,0.3712574850299401
19,7,2006,3,100.0,24.111433,4.3500004,1.0
19,8,2006,2,20000.0,26.755655,174.025,0.845
19,9,2006,2,400.0,26.755655,174.025,0.25
19,10,2006,2,5700.0,26.755655,174.025,0.5087719298245614
19,10,2006,3,100.0,24.111433,4.3500004,1.0
19,11,2006,2,9300.0,26.755655,174.025,0.9247311827956988
19,13,2006,2,400.0,26.755655,174.025,0.5
19,13,2006,3,400.0,24.111433,4.3500004,0.5
19,13,2006,4,100.0,31.354061,2.8000002,1.0
19,14,2006,2,24400.0,26.755655,174.025,0.4057377049180328
19,15,2006,2,17300.0,26.755655,174.025,0.4046242774566474
20,1,2006,2,34300.0,23.58529,387.0,1.4285714285714288
20,2,2006,3,48200.0,23.19172,0.45000002,0.6659751037344398
20,3,2006,2,35200.0,23.58529,387.0,0.6988636363636364
20,3,2006,4,2600.0,28.079144,11.75,1.1538461538461535
20,4,2006,2,2500.0,23.58529,387.0,0.8
20,4,2006,3,12000.0,23.19172,0.45000002,0.7
20,5,2006,2,88300.0,23.58529,387.0,1.607021517553794
20,5,2006,3,2200.0,23.19172,0.45000002,1.7727272727272727
20,5,2006,4,800.0,28.079144,11.75,1.375
20,6,2006,2,9400.0,23.58529,387.0,0.7127659574468085
20,7,2006,3,200.0,23.19172,0.45000002,0.5
20,8,2006,2,49000.0,23.58529,387.0,1.0122448979591836
20,9,2006,2,200.0,23.58529,387.0,0.5
20,10,2006,2,11900.0,23.58529,387.0,0.4369747899159664
20,10,2006,3,200.0,23.19172,0.45000002,0.5
20,11,2006,2,31500.0,23.58529,387.0,1.5015873015873018
20,13,2006,2,300.0,23.58529,387.0,0.6666666666666666
20,13,2006,3,200.0,23.19172,0.45000002,0.5
20,14,2006,2,9700.0,23.58529,387.0,0.7628865979381443
20,15,2006,2,12600.0,23.58529,387.0,0.8333333333333334
21,1,2006,2,5100.0,24.466349,198.7,0.9607843137254902
21,2,2006,3,72100.0,24.14475,5.7,0.59500693481276
21,3,2006,2,8000.0,24.466349,198.7,0.6625
21,3,2006,4,7900.0,31.408436,27.199999,1.0632911392405062
21,4,2006,2,72900.0,24.466349,198.7,0.7325102880658436
21,4,2006,3,237500.0,24.14475,5.7,0.7313684210526316
21,5,2006,2,12500.0,24.466349,198.7,0.96
21,5,2006,3,1000.0,24.14475,5.7,2.4
21,5,2006,4,1600.0,31.408436,27.199999,0.625
21,6,2006,2,19000.0,24.466349,198.7,0.1052631578947368
21,7,2006,3,300.0,24.14475,5.7,0.3333333333333333
21,8,2006,2,17500.0,24.466349,198.7,0.3828571428571428
21,9,2006,2,5000.0,24.466349,198.7,0.2
21,10,2006,2,1200.0,24.466349,198.7,0.9166666666666666
21,11,2006,2,32400.0,24.466349,198.7,0.6018518518518519
21,13,2006,2,34800.0,24.466349,198.7,0.5747126436781609
21,13,2006,3,43499.99999999999,24.14475,5.7,0.5839080459770116
21,13,2006,4,2100.0,31.408436,27.199999,0.6190476190476191
21,14,2006,2,95900.0,24.466349,198.7,0.516162669447341
21,15,2006,2,47699.99999999999,24.466349,198.7,0.1194968553459119
22,1,2006,2,194700.0,26.403982,219.95,1.534668721109399
22,2,2006,3,61000.0,23.592297,17.000002,0.7016393442622951
22,3,2006,2,100.0,26.403982,219.95,1.0
22,3,2006,4,8500.0,32.028572,10.4,1.0588235294117647
22,4,2006,2,88400.0,26.403982,219.95,0.8800904977375565
22,4,2006,3,182400.0,23.592297,17.000002,0.8793859649122809
22,5,2006,2,1700.0,26.403982,219.95,0.9411764705882352
22,5,2006,3,800.0,23.592297,17.000002,2.375
22,5,2006,4,300.0,32.028572,10.4,0.6666666666666666
22,6,2006,2,51800.0,26.403982,219.95,0.2451737451737451
22,7,2006,3,600.0,23.592297,17.000002,0.1666666666666666
22,8,2006,2,7800.0,26.403982,219.95,0.4102564102564102
22,9,2006,2,4500.0,26.403982,219.95,0.1555555555555555
22,10,2006,2,200.0,26.403982,219.95,0.5
22,10,2006,3,300.0,23.592297,17.000002,0.3333333333333333
22,11,2006,2,78400.0,26.403982,219.95,1.1721938775510203
22,13,2006,2,4300.0,26.403982,219.95,0.5581395348837209
22,13,2006,3,12700.0,23.592297,17.000002,0.5590551181102362
22,13,2006,4,400.0,32.028572,10.4,0.75
22,14,2006,2,57900.0,26.403982,219.95,0.5354058721934369
22,15,2006,2,16100.0,26.403982,219.95,0.1801242236024844
23,2,2006,3,56100.0,24.178093,1.1500001,0.6987522281639929
23,3,2006,4,5500.000000000001,28.58308,42.05,1.836363636363636
23,4,2006,3,455600.0,24.178093,1.1500001,0.512071992976295
23,5,2006,3,8300.0,24.178093,1.1500001,2.4578313253012047
23,5,2006,4,1500.0,28.58308,42.05,1.6666666666666667
23,7,2006,3,300.0,24.178093,1.1500001,0.3333333333333333
23,9,2006,3,1000.0,24.178093,1.1500001,0.3
23,10,2006,3,600.0,24.178093,1.1500001,0.8333333333333334
23,13,2006,3,2400.0,24.178093,1.1500001,0.5
23,13,2006,4,300.0,28.58308,42.05,1.0
24,2,2006,3,1700.0,23.801697,1.2749999,0.7647058823529411
24,3,2006,4,200.0,26.26989,116.59999,2.0
24,5,2006,3,100.0,23.801697,1.2749999,2.0
24,7,2006,3,200.0,23.801697,1.2749999,0.5
25,3,2006,4,200.0,26.970348,213.95,2.0
25,5,2006,3,100.0,24.996841,2.9500003,2.0
25,7,2006,3,100.0,24.996841,2.9500003,0.0
26,1,2006,2,1600.0,23.57995,177.35,1.1875
26,2,2006,3,29600.0,24.683945,1.0,0.6452702702702703
26,3,2006,2,36400.0,23.57995,177.35,0.5521978021978021
26,3,2006,4,500.0,29.24466,140.70001,2.0
26,4,2006,2,113900.0,23.57995,177.35,0.7576821773485515
26,4,2006,3,139600.0,24.683945,1.0,0.5873925501432664
26,5,2006,2,16100.0,23.57995,177.35,0.5900621118012422
26,5,2006,3,9100.0,24.683945,1.0,2.3076923076923075
26,5,2006,4,800.0,29.24466,140.70001,1.5
26,6,2006,2,7200.0,23.57995,177.35,0.6527777777777778
26,7,2006,3,400.0,24.683945,1.0,0.5
26,8,2006,2,18100.0,23.57995,177.35,1.5966850828729282
26,9,2006,2,500.0,23.57995,177.35,0.2
26,10,2006,2,400.0,23.57995,177.35,0.5
26,11,2006,2,60800.0,23.57995,177.35,1.4786184210526316
26,13,2006,2,3900.0,23.57995,177.35,0.5128205128205128
26,13,2006,3,5300.0,24.683945,1.0,0.490566037735849
26,13,2006,4,200.0,29.24466,140.70001,0.5
26,14,2006,2,13700.0,23.57995,177.35,0.5109489051094891
26,15,2006,2,8600.0,23.57995,177.35,0.7790697674418605
27,1,2006,2,4000.0,22.18991,270.55,1.1
27,2,2006,3,31000.0,22.306353,3.075,0.6225806451612903
27,3,2006,2,58300.0,22.18991,270.55,0.7307032590051458
27,3,2006,4,3900.0,27.474815,144.2,2.41025641025641
27,4,2006,2,59300.0,22.18991,270.55,0.6340640809443507
27,4,2006,3,144100.0,22.306353,3.075,0.8036086051353227
27,5,2006,2,8000.0,22.18991,270.55,0.6375
27,5,2006,4,600.0,27.474815,144.2,1.6666666666666667
27,6,2006,2,5799.999999999999,22.18991,270.55,0.2758620689655173
27,7,2006,3,600.0,22.306353,3.075,0.1666666666666666
27,8,2006,2,45000.0,22.18991,270.55,2.0733333333333333
27,9,2006,2,400.0,22.18991,270.55,0.25
27,9,2006,3,100.0,22.306353,3.075,1.0
27,10,2006,2,1400.0,22.18991,270.55,0.1428571428571428
27,10,2006,3,800.0,22.306353,3.075,0.25
27,11,2006,2,28700.0,22.18991,270.55,1.083623693379791
27,13,2006,2,1600.0,22.18991,270.55,0.5
27,13,2006,3,1200.0,22.306353,3.075,0.5
27,14,2006,2,5900.0,22.18991,270.55,0.5084745762711864
27,15,2006,2,4900.0,22.18991,270.55,0.3469387755102041
28,1,2006,2,900.0,25.743717,136.15,1.6666666666666667
28,2,2006,3,47100.0,26.18282,0.675,0.6093418259023354
28,3,2006,2,6100.0,25.743717,136.15,0.5409836065573771
28,3,2006,4,5699.999999999999,32.39054,28.2,1.3508771929824563
28,4,2006,2,400.0,25.743717,136.15,0.5
28,4,2006,3,711300.0,26.18282,0.675,0.4810909602136932
28,5,2006,2,13800.0,25.743717,136.15,0.9927536231884058
28,5,2006,3,17400.0,26.18282,0.675,1.862068965517241
28,5,2006,4,700.0000000000001,32.39054,28.2,1.5714285714285712
28,6,2006,2,4000.0,25.743717,136.15,0.45
28,8,2006,2,400.0,25.743717,136.15,0.25
28,9,2006,2,300.0,25.743717,136.15,0.3333333333333333
28,10,2006,2,400.0,25.743717,136.15,0.25
28,10,2006,3,1500.0,26.18282,0.675,0.6666666666666666
28,11,2006,2,2100.0,25.743717,136.15,1.5714285714285714
28,13,2006,2,13900.0,25.743717,136.15,0.5107913669064749
28,13,2006,3,21800.000000000004,26.18282,0.675,0.5091743119266054
28,13,2006,4,400.0,32.39054,28.2,0.5
28,14,2006,2,28300.0,25.743717,136.15,0.5123674911660777
28,15,2006,2,10900.0,25.743717,136.15,0.3027522935779816
29,2,2006,3,4100.0,26.014206,1.575,0.7317073170731707
29,3,2006,2,300.0,26.56003,409.0,0.6666666666666666
29,3,2006,4,200.0,29.004128,57.0,2.0
29,5,2006,3,100.0,26.014206,1.575,2.0
29,6,2006,2,900.0,26.56003,409.0,0.5555555555555556
29,7,2006,3,200.0,26.014206,1.575,0.5
29,8,2006,2,137600.0,26.56003,409.0,1.8328488372093024
29,8,2006,4,2600.0,29.004128,57.0,2.0
29,9,2006,2,600.0,26.56003,409.0,0.3333333333333333
29,9,2006,3,400.0,26.014206,1.575,0.25
29,10,2006,2,12200.0,26.56003,409.0,0.6557377049180327
29,14,2006,2,2899.9999999999995,26.56003,409.0,0.6206896551724139
29,15,2006,2,5000.0,26.56003,409.0,0.92
30,1,2006,2,83900.0,27.768944,241.375,1.33373063170441
30,2,2006,3,30900.0,24.222363,14.499999,0.5469255663430421
30,3,2006,2,1600.0,27.768944,241.375,1.0625
30,3,2006,4,2100.0,33.499847,27.55,1.2857142857142858
30,4,2006,2,15600.0,27.768944,241.375,0.8525641025641025
30,4,2006,3,500.0,24.222363,14.499999,0.4
30,5,2006,2,100.0,27.768944,241.375,2.0
30,6,2006,2,600.0,27.768944,241.375,0.8333333333333334
30,7,2006,3,100.0,24.222363,14.499999,0.0
30,8,2006,2,100.0,27.768944,241.375,1.0
30,9,2006,2,400.0,27.768944,241.375,0.25
30,11,2006,2,230500.0,27.768944,241.375,1.2052060737527115
30,13,2006,3,1200.0,24.222363,14.499999,0.5833333333333335
30,14,2006,2,60100.0,27.768944,241.375,0.56738768718802
30,15,2006,2,300.0,27.768944,241.375,0.3333333333333333
31,1,2006,2,62200.0,26.169025,237.5,1.0112540192926045
31,2,2006,3,62000.0,24.124702,16.075,0.7532258064516129
31,3,2006,4,700.0000000000001,32.179184,21.599998,1.2857142857142856
31,4,2006,2,50599.99999999999,26.169025,237.5,1.2845849802371545
31,4,2006,3,800.0,24.124702,16.075,0.8750000000000001
31,5,2006,2,100.0,26.169025,237.5,2.0
31,6,2006,2,33600.0,26.169025,237.5,0.5535714285714286
31,8,2006,2,200.0,26.169025,237.5,0.5
31,9,2006,2,1800.0,26.169025,237.5,0.1666666666666666
31,10,2006,2,100.0,26.169025,237.5,1.0
31,11,2006,2,204800.0,26.169025,237.5,1.23486328125
31,13,2006,2,100.0,26.169025,237.5,1.0
31,13,2006,3,600.0,24.124702,16.075,0.5
31,14,2006,2,51500.0,26.169025,237.5,0.9514563106796118
31,15,2006,2,33000.0,26.169025,237.5,0.7
32,1,2006,2,413500.0,27.156437,223.6,1.1903264812575574
32,2,2006,3,56000.0,24.362278,13.824999,0.8267857142857142
32,3,2006,2,200.0,27.156437,223.6,0.5
32,3,2006,4,10200.0,33.333405,41.350002,1.0980392156862746
32,4,2006,2,83500.0,27.156437,223.6,0.9820359281437124
32,5,2006,2,400.0,27.156437,223.6,1.7500000000000002
32,6,2006,2,13100.0,27.156437,223.6,0.4732824427480916
32,7,2006,3,300.0,24.362278,13.824999,0.6666666666666666
32,8,2006,2,600.0,27.156437,223.6,0.5
32,9,2006,2,2500.0,27.156437,223.6,0.16
32,11,2006,2,268100.0,27.156437,223.6,1.0947407683700112
32,13,2006,2,100.0,27.156437,223.6,1.0
32,13,2006,3,100.0,24.362278,13.824999,1.0
32,13,2006,4,100.0,33.333405,41.350002,1.0
32,14,2006,2,113800.0,27.156437,223.6,0.9797891036906854
32,15,2006,2,9400.0,27.156437,223.6,0.3936170212765957
1,1,2007,2,40000.0,23.806892,162.625,2.0525
1,2,2007,3,87300.0,23.080957,0.075,0.6907216494845361
1,3,2007,2,6100.0,23.806892,162.625,0.8852459016393442
1,3,2007,4,4300.0,29.396408,11.65,1.6511627906976745
1,4,2007,2,100.0,23.806892,162.625,1.0
1,4,2007,3,503400.0,23.080957,0.075,0.5641636869288836
1,5,2007,3,12500.0,23.080957,0.075,2.192
1,5,2007,4,1100.0,29.396408,11.65,1.4545454545454546
1,6,2007,2,21000.0,23.806892,162.625,0.6857142857142857
1,7,2007,3,200.0,23.080957,0.075,0.5
1,8,2007,2,8600.0,23.806892,162.625,1.186046511627907
1,9,2007,2,800.0,23.806892,162.625,0.375
1,9,2007,3,100.0,23.080957,0.075,1.0
1,10,2007,2,2200.0,23.806892,162.625,0.5
1,10,2007,3,400.0,23.080957,0.075,0.25
1,11,2007,2,55400.0,23.806892,162.625,1.5252707581227436
1,13,2007,2,9400.0,23.806892,162.625,0.7340425531914894
1,13,2007,3,2500.0,23.080957,0.075,1.16
1,13,2007,4,200.0,29.396408,11.65,1.5
1,14,2007,2,14600.0,23.806892,162.625,0.541095890410959
1,15,2007,2,9300.0,23.806892,162.625,0.3870967741935484
2,1,2007,2,188600.0,27.65188,219.775,1.965535524920467
2,2,2007,3,85400.0,24.36371,0.425,0.8852459016393442
2,3,2007,4,2700.0,33.61608,1.6500001,1.4444444444444444
2,4,2007,3,200.0,24.36371,0.425,1.0
2,5,2007,4,100.0,33.61608,1.6500001,1.0
2,6,2007,2,67600.0,27.65188,219.775,0.6124260355029586
2,7,2007,3,200.0,24.36371,0.425,0.5
2,9,2007,2,4000.0,27.65188,219.775,0.25
2,10,2007,2,300.0,27.65188,219.775,0.3333333333333333
2,11,2007,2,82600.0,27.65188,219.775,1.9951573849878927
2,13,2007,2,2500.0,27.65188,219.775,0.56
